Selected,Customer ID,Customer Name,Customer Class,Country,City,Currency ID,Terms,Customer Status,Sage Code,Customer Group,Category,Customer Region,Parent Code,Price Class ID,Price Class Name,Main A/CC Owner,Route Code,Route Name,Credit Limit,Rep Code,Sales Rep,Zone ID,Customer Zone,Address Line 1,Address Line 2,Address Line 3,Shipping Rule,Email,Statement Type,Business Account ID,Tax Registration ID,Statement cycle,Delivery
False,CUST101041,Tribe Hotel Ltd,KPHOTEL,KE,,KES,60DS,Active,3752,Kim-Fay Professional,,Nairobi West,,TRIBEHOTEL,Tribe Hotel Ltd,,1L,Gigiri,"3,600,000.00",P025,Susan Mwathi,Z001,Westlands,P O Box 300 00621,Gigiri,,Back Order Allowed,saccounts@tribehotelsgroup.com,Open Item,,P051216196K,MONTHLY,
False,CUST101042,Two Rivers Lifestyle Centre Ltd,KPPMGR,KE,,KES,60DS,Active,24271,Kim-Fay Professional,,Nairobi West,,TWORIVERSL,Two Rivers Lifestyle Centre Lt,,1N,Ruaka,0.00,P096,Doreen Mugwika,Z001,Westlands,Two Rivers Lifestyle Centre Ltd,Ruaka,,Back Order Allowed,m.mburu@tworivers.co.ke,Open Item,,P051500774D,MONTHLY,
False,CUST101043,Tribus - Tsg Limited,KPPMGR,KE,,KES,60DS,Active,24782,Kim-Fay Professional,,Nairobi West,,KPBASE,KP Base price,,1N,Ruaka,0.00,P096,Doreen Mugwika,Z001,Westlands,P.O. Box 10518 - 00100,"Two Rivers Mall, Ruaka",,Back Order Allowed,m.mburu@tworivers.co.ke,Open Item,,P051634615Z,MONTHLY,
False,CUST101044,Two Rivers Lifestyle Centre Limited - Office Towers,KPPMGR,KE,,KES,60DS,Active,24751,Kim-Fay Professional,,Nairobi West,,KPBASE,KP Base price,,1N,Ruaka,"250,000.00",P096,Doreen Mugwika,Z001,Westlands,P.O Box 2 - 00627,Two Rivers Lifestyle Centre,,Back Order Allowed,m.mburu@tworivers.co.ke,Open Item,,P051500774D,MONTHLY,
False,CUST101045,Tribus - TSG Security Limited (Sabis International),KPPMGR,KE,,KES,60DS,Active,24823,Kim-Fay Professional,,Nairobi East,CUST101043,TWORIVERSL,Two Rivers Lifestyle Centre Lt,Christine Cheptoo,1N,Ruaka,0.00,P096,Doreen Mugwika,Z001,Westlands,Runda Off Kiambu Road,,,Back Order Allowed,m.kinyanjui@tribus-tsg.com,Open Item,,P051634615Z,MONTHLY,
False,CUST101046,Tripple O'S Hotel,KPHOTEL,KE,,KES,30D,Active,24378,Kim-Fay Professional,,Nairobi East,,KPBASE,KP Base price,,5T,Utawala,"100,000.00",P504,Diana Wendy,Z005,Mombasa Road,,Utawala,,Back Order Allowed,info@trippleoshotel.com,Open Item,,P051538083S,MONTHLY,
False,CUST101048,Tropicana Enterprises Ltd,KPREST,KE,,KES,60DS,Active,23197,Kim-Fay Professional,,Nairobi West,,KPBASE,KP Base price,,1D,Westlands,"150,000.00",P505,Shirleen Chebet,Z001,Westlands,P O Box 8509 00200,Woodvale Groove,,Back Order Allowed,gipsybar@gmail.com,Open Item,,P000599076O,MONTHLY,
False,CUST101049,Tropikal Brands (Afrika)Ltd,KPINDUSTRY,KE,,KES,30DS,Active,25048,Kim-Fay Professional,,Nairobi East,,TROPIKALBR,Tropikal Brands (Africa)ltd,,4C,Thika Road,"50,000.00",YVON,Yvonne Achieng,Z004,Thika,49465-00100,Kasarani Mwiki Road,,Back Order Allowed,justine@tropikal.co.ke,Open Item,,P000612376V,MONTHLY,
False,CUST101050,True D Pictures Ltd,KPSERVICE,KE,,KES,30D,Active,24961,Kim-Fay Professional,,Nairobi East,,KPBASE,KP Base price,,5P,Mombasa Road,1.00,P504,Diana Wendy,Z005,Mombasa Road,,Afric Centre,,Back Order Allowed,haika@truedpictures.co.ke,Open Item,,P051557492X,DAILY,
False,CUST101053,Closed Two Rivers Lifestyle Centre Ltd,KPPMGR,KE,,KES,60DS,On Hold,24438,Kim-Fay Professional,,Nairobi West,,KPBASE,KP Base price,,1N,Ruaka,"1,000,000.00",P096,Doreen Mugwika,Z001,Westlands,P.O. Box 10518 - 00100,Two Rivers Ruaka,,Back Order Allowed,m.mburu@tworivers.co.ke,Open Item,,P051500774D,MONTHLY,
False,CUST101054,Two Ways Africa Ltd,KPDIST,KE,,KES,30D,Active,25142,Kim-Fay Professional,,Nairobi West,,KPDISTRIB,KP Distributors,,4E,Kiambu,1.00,P504,Diana Wendy,Z004,Thika,784-00216,"Moran Liquor Shop Kiambu rd, opp Naivas Ridgeways",,Back Order Allowed,twowaysafrica4@gmail.com,Open Item,,P051716753R,MONTHLY,
False,CUST101056,Ultra Chemicals Industries Ltd,KPINDUSTRY,KE,,KES,30D,Active,24810,Kim-Fay Professional,,Nairobi East,,ULTRACHEMI,Ultra Chemical Industries ltd,,5P,Mombasa Road,1.00,C1262,Mercyline Kemunto,Z005,Mombasa Road,"P.O. BOX 31762-00600 NGARA, NAIROBI",Eastgate Road Off Mombasa Road,,Back Order Allowed,info@ultrachemicals.co.ke,Open Item,,P051205095F,MONTHLY,
False,CUST101057,Umang Holdings Ltd,KPSERVICE,KE,,KES,30D,Active,3626,Kim-Fay Professional,,Nairobi West,,KPBASE,KP Base price,,3B,Karen,"50,000.00",P504,Diana Wendy,Z003,Ngong,P O Box 66818 00800,,,Back Order Allowed,,Open Item,,,MONTHLY,
False,CUST101058,Umash Funeral Services Ltd,KPSERVICE,KE,,KES,30DS,Active,3805,Kim-Fay Professional,,Nairobi West,,UMASHFUNER,Umash Funeral Services Ltd,,3I,Mbagathi Road,"100,000.00",P504,Diana Wendy,Z003,Ngong,P O Box 23567 00625,,,Back Order Allowed,info@umash.co.ke,Open Item,,P051130060G,MONTHLY,
False,CUST101059,Umoja Projects,KPNGO,KE,,KES,30D,Active,24617,Kim-Fay Professional,,Nairobi East,,KPBASE,KP Base price,,5H,Umoja,1.00,C967,Berna Piwang,Z005,Mombasa Road,P.O Box 441 - 40501,Chulaimbo,,Back Order Allowed,leonardotieno66@yahoo.com,Open Item,,P051551079F,MONTHLY,
False,CUST101060,UNHCR,KPNGO,KE,,KES,30DS,Inactive,23687,Kim-Fay Professional,,Nairobi West,,KPBASE,KP Base price,,1D,Westlands,1.00,P104,Irene Luketelo,Z001,Westlands,P.O.Box 43801-00100,35 Raphta Road,,Back Order Allowed,makaue@unhcr.org,Open Item,,P051096733D,MONTHLY,
False,CUST101061,UNHCR Somalia,KPNGO,KE,,KES,30D,Inactive,25148,Kim-Fay Professional,,Nairobi West,,KPBASE,KP Base price,,1D,Westlands,1.00,P104,Irene Luketelo,Z001,Westlands,43801-00100,Lynwood Court,,Back Order Allowed,makaur@unhcr.org,Open Item,,P051096733D,MONTHLY,
False,CUST101063,United Nations Office At Nairobi (UNON),KPNGO,KE,,KES,30DS,Active,3500,Kim-Fay Professional,,Nairobi West,,UNON,United Nations Office Nairobi,,1L,Gigiri,"16,000,000.00",P193,June Chesire,Z001,Westlands,P.O.Box 67578 - 00100,Chief Of Accounts Section,,Back Order Allowed,unon-bfms.servicedesk@un.org,Open Item,,P051114193W,MONTHLY,
False,CUST101064,United Nations Office For Projects (UNOPS),KPNGO,KE,,KES,30DS,Active,23767,Kim-Fay Professional,,Nairobi West,,KPBASE,KP Base price,,1L,Gigiri,"100,000.00",P193,June Chesire,Z001,Westlands,P.O.Box 783-00621,"Unops Building, Un Lane,",,Back Order Allowed,kennedyn@unops.org,Open Item,,,MONTHLY,
False,CUST101065,United States Embassy Nairobi,KPNGO,KE,,KES,60DS,Active,23447,Kim-Fay Professional,,Nairobi West,,UNITEDSTAT,United states Embassy,,1L,Gigiri,"3,000,000.00",P193,June Chesire,Z001,Westlands,"P O Box 606,Village Market","Club Sidai Entim, With A K.K Security",,Back Order Allowed,nairobipayables@state.gov,Open Item,,P051102372Z,MONTHLY,
False,CUST101066,Uon Pension Scheme C/O Knight Frank Kenya Ltd,KPPMGR,KE,,KES,30D,On Hold,25194,Kim-Fay Professional,,Nairobi Central,,KPBASE,KP Base price,,2A,CBD,"60,000.00",P104,Irene Luketelo,Z002,CBD,,Uon Ps Ambank House,,Back Order Allowed,metusela.kibor@ke.knightfrank.com,Open Item,,P051141456Z,MONTHLY,
False,CUST101067,Van Woustraat Limited,KPOFFICE,KE,,KES,30D,Active,25157,Kim-Fay Professional,,Nairobi West,,VANWOUSTRA,Van woustraat ltd,,8A,Eldoret,1.00,P193,June Chesire,Z008,Western B,Eldoret - Kikao,,,Back Order Allowed,gladys.kerich@vwt.co.ke,Open Item,,P051760985S,MONTHLY,
False,CUST101068,Variety Flooring Works Ltd,KPINDUSTRY,KE,,KES,30DS,Active,24601,Kim-Fay Professional,,Nairobi East,,KPBASE,KP Base price,,5P,Mombasa Road,1.00,P504,Diana Wendy,Z005,Mombasa Road,P.O. Box 10736 - 00400,Mombasa Road,,Back Order Allowed,info@variety.co.ke,Open Item,,P051199516C,MONTHLY,
False,CUST101069,Ved Enterprises,KPSERVICE,KE,,KES,30D,Active,25044,Kim-Fay Professional,,Nairobi East,,KPBASE,KP Base price,,1H,Ngara,1.00,P504,Diana Wendy,Z001,Westlands,38303-00623,Ngara,,Back Order Allowed,,Open Item,,A004191106T,MONTHLY,
False,CUST101070,Vegpro(K) Ltd,KPAGRI,KE,,KES,60DS,Active,3323,Kim-Fay Professional,,Nairobi East,,VEGPROKENY,Vegpro Kenya Ltd,,5D,JKIA,0.00,P193,June Chesire,Z005,Mombasa Road,P O Box 19226-00201,North Airport Cargo,,Back Order Allowed,hgachango@vegpro-group.com,Open Item,,P000615414L,MONTHLY,
False,CUST101071,Velvety General Supplies Ltd,KPSERVICE,KE,,KES,30D,Active,24991,Kim-Fay Professional,,Nairobi West,,KPBASE,KP Base price,,3M,Kilimani,1.00,P504,Diana Wendy,Z003,Ngong,104818-00818,"George Padmore Road,Kilimani",,Back Order Allowed,velvetysuppliers@gmail.com,Open Item,,P051755918N,DAILY,
False,CUST101072,Victoria Technical Enterprises Ltd,KPSERVICE,KE,,KES,30D,Active,24777,Kim-Fay Professional,,Nairobi East,,KPBASE,KP Base price,,5L,Jogoo road,1.00,P504,Diana Wendy,Z005,Mombasa Road,"OUTER RING ROAD, NAIROBI","Outer Ring Road, Green Garden",,Back Order Allowed,jemima.undisa@yahoo.com,Open Item,,P051235303P,MONTHLY,
False,CUST101073,Viewers Park Hotel,KPREST,KE,,KES,30D,Active,24658,Kim-Fay Professional,,South Rift,,KPBASE,KP Base price,,7A,Naivasha,1.00,P489,John Kaguai,Z007,Western A,Naivasha town (Opposite Hass Petrol Station),,,Back Order Allowed,viewersparkhotel@gmail.com,Open Item,,P051585267T,MONTHLY,
False,CUST101074,Viking House Best Of Kenya,KPREST,KE,,KES,30D,Active,23483,Kim-Fay Professional,,Nairobi West,,KPBASE,KP Base price,,1B,Waiyaki Way,1.00,P504,Diana Wendy,Z001,Westlands,P O Box 14155 - 00800,Waiyaki Way,,Back Order Allowed,,Open Item,,,MONTHLY,
False,CUST101075,Villa Rosa Kempinski C/O Simba Colt Ltd,KPHOTEL,KE,,KES,30DS,Active,23876,Kim-Fay Professional,,Nairobi West,,VILLAROSAK,Villa Rosa Kempinski / Simba C,,1D,Westlands,"1,000,000.00",P504,Diana Wendy,Z001,Westlands,P.O.Box 14164-00800,"Chiromo Lane, Off Chiromo Road",,Back Order Allowed,joy.cherotich@kempinski.com,Open Item,,P000609718Z,MONTHLY,
False,CUST101076,Vipingo Developement Plc,KPSERVICE,KE,,KES,30DS,Active,25267,Kim-Fay Professional,,Nairobi West,,KPBASE,KP Base price,,1N,Ruaka,"200,000.00",C967,Berna Piwang,Z001,Westlands,117-80119,1St Floor Vipingo Ridge Conference Centre,,Back Order Allowed,info@vipingodevelopment.com,Open Item,,P051561122Z,MONTHLY,
False,CUST101078,Viva Healthcare Limited,KPHEALTH,KE,,KES,30D,Active,25265,Kim-Fay Professional,,Nairobi East,,KPBASE,KP Base price,,5P,Mombasa Road,1.00,P504,Diana Wendy,Z005,Mombasa Road,56591-00200,Rapid Kate Logistics Centre Compound,,Back Order Allowed,mitalvelani@vivahealthcare.org,Open Item,,P051519744Q,MONTHLY,
False,CUST101079,VLCC Welness (E.A) Ltd,KPHEALTH,KE,,KES,CURRENT,Active,24288,Kim-Fay Professional,,Nairobi West,,KPBASE,KP Base price,,3K,Lavington,2.00,P504,Diana Wendy,Z003,Ngong,P.O. Box 2245 - 00606,Muthangari Drive,,Back Order Allowed,accounts.kenya@vlccwellness.com,Open Item,,P051426648K,MONTHLY,
False,CUST101080,Vogue Group Ltd,KPREST,KE,,KES,30D,Inactive,23889,Kim-Fay Professional,,Nairobi West,,KPBASE,KP Base price,,1D,Westlands,"100,000.00",YVON,Yvonne Achieng,Z001,Westlands,P.O.Box 13686-00200,Westlands Road,,Back Order Allowed,voguecafe211@gmail.com,Open Item,,P051414165B,MONTHLY,
False,CUST101081,Wachira Irungu & Associates,KPSERVICE,KE,,KES,30D,Inactive,23745,Kim-Fay Professional,,Nairobi West,,WACHIRAIRU,Wachira Irungu & Associates,,1D,Westlands,2.00,YVON,Yvonne Achieng,Z001,Westlands,P.O.Box 46671-00100,Westlands Business Park,,Back Order Allowed,info@wia-eastafrica.com,Open Item,,,MONTHLY,
False,CUST101082,Wadi Degla Investment (Kenya) Ltd,KPREST,KE,,KES,60DS,Active,24480,Kim-Fay Professional,,Nairobi West,,WADIDEGLAI,Wadi Degla Investments (K)ltd,,4F,Runda,"750,000.00",P504,Diana Wendy,Z004,Thika,P O Box 41973 00100,"Runda Club, Off Kiambu Road.",,Back Order Allowed,Isaack.Mwangi@wdclubsafrica.com,Open Item,,P051518511A,MONTHLY,
False,CUST101083,Walker Kontos,KPOFFICE,KE,,KES,30D,Active,25134,Kim-Fay Professional,,Nairobi West,,KPBASE,KP Base price,,1D,Westlands,1.00,P193,June Chesire,Z001,Westlands,P.O.BOX 60680 - 00200,Hakika House Bishops Road Near Fairview Hotel,,Back Order Allowed,accounts@walkerkontos.com,Open Item,,P000617382F,MONTHLY,
False,CUST101084,Waridi Paradise Hotel And Suites,KPHOTEL,KE,,KES,30D,Active,24604,Kim-Fay Professional,,Nairobi West,,WARIDIPARA,Waridi Paradise hotel suites,,3L,Hurlingham,"100,000.00",C967,Berna Piwang,Z003,Ngong,P.O Box 13475 - 00100,Off Arwings Kodhek Road,,Back Order Allowed,samuel.accounts@waridi-paradise.com,Open Item,,P051337820B,MONTHLY,
False,CUST101086,Water Point Store Ltd,CSSTOCKPTS,KE,,KES,45INV,Active,24607,Consumer sales,General Trade,Eastleigh,,DISTRIBUTO,DISTRIBUTOR,,5E,Eastleigh,"750,000.00",P487,Clement Otieno,Z005,Mombasa Road,P.O 7019 - 00610,Eastleigh 1St Avenue,,Back Order Allowed,waterpointstore@gmail.com,Open Item,,P051852217Z,MONTHLY,
False,CUST101087,Waterwise Service Ltd,KPSERVICE,KE,,KES,30D,Active,24567,Kim-Fay Professional,,Nairobi Central,,WATERWISES,Waterwise service ltd,,2A,CBD,"100,000.00",P096,Doreen Mugwika,Z002,CBD,P O Box 52705 00200,Riverroad,,Back Order Allowed,info@waterwise-services.com,Open Item,,P051320782Z,MONTHLY,
False,CUST101088,Weetabix East Africa Ltd,KPINDUSTRY,KE,,KES,30DS,Active,3534,Kim-Fay Professional,,Nairobi East,,WEETABIXEA,Weetabix East Africa Ltd,,5A,Industrial Area,"250,000.00",YVON,Yvonne Achieng,Z005,Mombasa Road,"P.O.Box 78033-00507,",,,Back Order Allowed,rkb@weetabix.com,Open Item,,P051345577O,MONTHLY,
False,CUST101089,Westlands Place Management (Plc) Ltd,KPPMGR,KE,,KES,30D,Active,25156,Kim-Fay Professional,,Nairobi West,,KPBASE,KP Base price,,1D,Westlands,2.00,P505,Shirleen Chebet,Z001,Westlands,P.O Box 3848 - 00100,Westlands Place,,Back Order Allowed,management@westlandsplace.com,Open Item,,P051675717K,MONTHLY,
False,CUST101090,Weston Hotel Ltd,KPHOTEL,KE,,KES,60DS,Active,24054,Kim-Fay Professional,,Nairobi West,,WESTONHOTE,Weston Hotel Ltd,,3G,Langata,"1,800,000.00",P193,June Chesire,Z003,Ngong,P.O.Box 36379-00200,Opposite Wilson Airport,,Back Order Allowed,lngeno@westonhotel.com,Open Item,,P051221467U,MONTHLY,
False,CUST101091,Westwood Park Ltd,KPPMGR,KE,,KES,30D,Active,24481,Kim-Fay Professional,,Nairobi West,,KPBASE,KP Base price,,1D,Westlands,"100,000.00",P096,Doreen Mugwika,Z001,Westlands,P O Box 51408 00200,The Westwood,,Back Order Allowed,info@santackenterprises.co.ke,Open Item,,P051527359S,MONTHLY,
False,CUST101092,White Oak Medicalcentre Ltd,KPHEALTH,KE,,KES,30D,Active,25275,Kim-Fay Professional,,Nairobi West,,WHITEOAKME,White Oak Medical Centre,,1C,Lower Kabete,3.00,P104,Irene Luketelo,Z001,Westlands,44310-00100,Spring Valley Business Park,,Back Order Allowed,vprish@gmail.com,Open Item,,P051915999J,MONTHLY,
False,CUST101093,Whitesands Hotel.,KPHOTEL,KE,,KES,60DS,Active,2010,Kim-Fay Professional,,Coast,,SAROVAHOTE,Sarova Hotels Ltd - Central,,12A,Mombasa,0.00,P022,Lucy Rimberia,Z012,Coast,P.O.Box 90173,"Mombasa- Malindi Road, Bamburi",,Back Order Allowed,sawadho.haret@sarovahotels.com,Open Item,,P000607761D,MONTHLY,
False,CUST101094,Wigot Gardens Ltd,KPHOTEL,KE,,KES,30D,Active,24234,Kim-Fay Professional,,West Nyanza,,WIGOTGARDE,Wigot Gardens Ltd,,7F,Kisumu,1.00,P504,Diana Wendy,Z007,Western A,P.O. Box 3996-40100,Mamboleo Off Kisumu-Kakamega Road,,Back Order Allowed,info@wigotgardens.co.ke,Open Item,,P051385272K,MONTHLY,
False,CUST101095,Wild Earth Wellness Centre Ltd,KPSERVICE,KE,,KES,30DS,Inactive,3787,Kim-Fay Professional,,Nairobi West,,KPBASE,KP Base price,,1D,Westlands,2.00,YVON,Yvonne Achieng,Z001,Westlands,P O Box 209 00606,Village Near Roseline Road,,Back Order Allowed,info@wildearthdayspa.com,Open Item,,,MONTHLY,
False,CUST101096,Wildebeest Travel,KPSERVICE,KE,,KES,30DS,Active,23699,Kim-Fay Professional,,Nairobi West,,KPBASE,KP Base price,,3G,Langata,"200,000.00",P504,Diana Wendy,Z003,Ngong,P.o Box 18209 -00100 NAIROBI,151 Mokoyeti Road West Langata,,Back Order Allowed,accounts@wildebeesttravels.com,Open Item,,P051190404G,MONTHLY,
False,CUST101097,Wilderness Lodges,KPHOTEL,KE,,KES,45DS,Active,3526,Kim-Fay Professional,,Nairobi East,,KPBASE,KP Base price,,5A,Industrial Area,"450,000.00",P504,Diana Wendy,Z005,Mombasa Road,"P.O.BOX 42788-00100,",Nyayo Roundabout,,Back Order Allowed,kyalo@wildernesslodges.co.ke,Open Item,,P051153778F,MONTHLY,
False,CUST101098,Windsor Golf And Country Club,KPHOTEL,KE,,KES,60DS,Active,1131,Kim-Fay Professional,,Nairobi West,,WINDSORGOL,Windsor Golf And Country Club,,4E,Kiambu,"3,500,000.00",P193,June Chesire,Z004,Thika,P.O.BOX 45587,"Kigwa Rd, Garden Estate, Nairobi",,Back Order Allowed,stores@windsor.co.ke,Open Item,,P000603844R,MONTHLY,
False,CUST101100,Wood Green Ltd,KPREST,KE,,KES,30D,Active,24857,Kim-Fay Professional,,Nairobi West,,KPBASE,KP Base price,,1L,Gigiri,1.00,P504,Diana Wendy,Z001,Westlands,P.O.BOX 45403-00100,Village Market New Wing 1St Floor,,Back Order Allowed,accounts@muggandbeanvm.com,Open Item,,P051104545P,MONTHLY,
False,CUST101102,Workable Limited Liability Parnership,KPSERVICE,KE,,KES,30D,Active,25121,Kim-Fay Professional,,Nairobi West,,KPBASE,KP Base price,,1B,Waiyaki Way,1.00,YVON,Yvonne Achieng,Z001,Westlands,816-00100,Sanlam Towers,,Back Order Allowed,maureen@workable.space,Open Item,,P051655478X,MONTHLY,
False,CUST101103,World Concern,KPNGO,KE,,KES,30D,Active,25137,Kim-Fay Professional,,Nairobi West,,KPBASE,KP Base price,,3O,Upper Hill,1.00,C967,Berna Piwang,Z003,Ngong,6133-00200,"Masaba Road,Upperhill",,Back Order Allowed,joycrm@worldconcern.org,Open Item,,p000592453v,MONTHLY,
False,CUST101104,World Vision Somalia,KPNGO,KE,,KES,30DS,Inactive,23667,Kim-Fay Professional,,Nairobi West,,KPBASE,KP Base price,,1D,Westlands,1.00,P504,Diana Wendy,Z001,Westlands,P.O.Box 56527-00200,School Lane,,Back Order Allowed,,Open Item,,,MONTHLY,
False,CUST101105,Xxxx Parapet Limited - Closed,KPCCLNRS,KE,,KES,90DS,Inactive,2424,Kim-Fay Professional,,Nairobi West,,KPBASE,KP Base price,,1B,Waiyaki Way,"4,000,000.00",P193,June Chesire,Z001,Westlands,P.O.Box 10491,,,Back Order Allowed,,Open Item,,P051123321F,MONTHLY,
False,CUST101106,Xxxxamtoll Rwanda/Fcc - Closed,KPDIST,KE,,KES,30D,Inactive,25097,Kim-Fay Professional,,Rwanda,,KPBASE,KP Base price,,14F,Rwanda,0.00,P022,Lucy Rimberia,Z014,Exports,,Kn8 Avenue,,Back Order Allowed,,Open Item,,,MONTHLY,
False,CUST101107,Yalah Enterprises Company Ltd,KPPMGR,KE,,KES,45DS,Active,24483,Kim-Fay Professional,,Nairobi Central,,YALAHENTER,Yalah Enterprises co.,,2A,CBD,2.00,P504,Diana Wendy,Z002,CBD,P.O Box 27789 - 00100,Junction Of Koinange/Biashara Street,,Back Order Allowed,yalahenterprise@gmail.com,Open Item,,P051312051O,MONTHLY,
False,CUST101108,Yoken Sacco Ltd*,KPSERVICE,KE,,KES,30D,Active,24957,Kim-Fay Professional,,Upper Mountain,,KPBASE,KP Base price,,6C,Embu,1.00,P504,Diana Wendy,Z006,Mountain,1175- EMBU,"Yonder Farm, Embu",,Back Order Allowed,YOKEN.SACCO@GMAIL.COM,Open Item,,P051148258H,DAILY,
False,CUST101109,Zaf Holdings Ltd,KPPMGR,KE,,KES,30DS,Active,24406,Kim-Fay Professional,,Nairobi East,,KNIGHTFRAN,Knight Frank Services Ltd 3682,,5A,Industrial Area,"200,000.00",P504,Diana Wendy,Z005,Mombasa Road,P.O. Box 124-00623,Lunga Lunga Square Mall,,Back Order Allowed,linda.justus@ke.knightfrank.com,Open Item,,P051308664M,MONTHLY,
False,CUST101110,Zamara Actuaries Administrators & Consultants Ltd,KPSERVICE,KE,,KES,30D,Inactive,23785,Kim-Fay Professional,,Nairobi West,,KPBASE,KP Base price,,1D,Westlands,"50,000.00",YVON,Yvonne Achieng,Z001,Westlands,P.O.Box 52439-00200,Landmark Plaza,,Back Order Allowed,msolly@aforbes.co.ke,Open Item,,P051123493Y,MONTHLY,
False,CUST101111,Zamara Risk And Insurance Brokers Ltd,KPSERVICE,KE,,KES,CURRENT,Active,24216,Kim-Fay Professional,,Nairobi West,,KPBASE,KP Base price,,1D,Westlands,1.00,YVON,Yvonne Achieng,Z001,Westlands,Landmark Plaza,,,Back Order Allowed,fkioko@zamara.co.ke,Open Item,,P051164578G,MONTHLY,
False,CUST101113,Zen Fitness Ltd,KPSERVICE,KE,,KES,30D,Active,24496,Kim-Fay Professional,,Nairobi West,,KPBASE,KP Base price,,1D,Westlands,2.00,P504,Diana Wendy,Z001,Westlands,P.O. Box 53164 - 00200,Westlands Nairobi,,Back Order Allowed,zencyclenairobi@gmail.com,Open Item,,P051567343M,MONTHLY,
False,CUST101114,Zen Garden Ltd,KPREST,KE,,KES,30DS,Active,24436,Kim-Fay Professional,,Nairobi West,,ZENGARDENS,Zen Gardens ltd,,1C,Lower Kabete,"400,000.00",P504,Diana Wendy,Z001,Westlands,P.O. Box 25601 - 00100,Zen Garden,,Back Order Allowed,accounts@zengarden.co.ke,Open Item,,P051189489W,MONTHLY,
False,CUST101115,Zep-Re (Pta Reinsurance Co.) C/O Nw Realite Ltd,KPPMGR,KE,,KES,30DS,Active,25071,Kim-Fay Professional,,Nairobi West,,KPBASE,KP Base price,,3O,Upper Hill,"400,000.00",P104,Irene Luketelo,Z003,Ngong,2211-00202,Upperhill,,Back Order Allowed,customercare@newrealite.co.ke,Open Item,,P051112746P,MONTHLY,
False,CUST101116,Zizu Investment Ltd,KPSERVICE,KE,,KES,30DS,Inactive,24372,Kim-Fay Professional,,Nairobi East,,ZIZUINVEST,Zizu Investment Ltd,,5P,Mombasa Road,"450,000.00",YVON,Yvonne Achieng,Z005,Mombasa Road,P O Box 30541 00623,Mombasa Road,,Back Order Allowed,rahim@zizultd.com,Open Item,, P051405735C,MONTHLY,
False,CUST101117,Zucchini Greengrocers Ltd,KPREST,KE,,KES,30D,Active,24539,Kim-Fay Professional,,Nairobi West,,KPBASE,KP Base price,,3B,Karen,"50,000.00",P096,Doreen Mugwika,Z003,Ngong,P.O Box 39584 - 00100,Zucchini Green Grocers,,Back Order Allowed,accounts@zucchini.co.ke,Open Item,,P000638987U,MONTHLY,
False,CUST101118,Sage Software Ea Ltd,KPSERVICE,KE,,KES,30D,On Hold,23624,Kim-Fay Professional,,Nairobi West,,KPBASE,KP Base price,,1D,Westlands,"10,000.00",P183,Mercy Irungu,Z001,Westlands,P.O Box 38283-00623,4Th Floor Nivina Towers.,,Back Order Allowed,,Open Item,,,MONTHLY,
False,CUST101127,Pta Reinsurance Company (Zep- Re),KPPMGR,KE,,KES,60DS,Active,3574,Kim-Fay Professional,,Nairobi West,,KPBASE,KP Base price,,3O,Upper Hill,"200,000.00",P104,Irene Luketelo,Z003,Ngong,"P.O. Box 42769-00100,",Upperhill Near Teachers Service,,Back Order Allowed,,Open Item,,P051112746P,MONTHLY,
False,CUST101128,Hornbill Rongai,KPREST,KE,,KES,30D,Inactive,24766,Kim-Fay Professional,,Nairobi West,,KPBASE,KP Base price,,3F,Ongata Rongai,1.00,P183,Mercy Irungu,Z003,Ngong,41903 - 00200,"Rongai, Former The Address Bar",,Back Order Allowed,,Open Item,,P051703578P,DAILY,
False,CUST101131,Baobab Beach Resort,KPHOTEL,KE,,KES,60DS,Active,3697,Kim-Fay Professional,,Coast,,BAOBABBEAC,Baobab Beach resort,,12A,Mombasa,"1,400,000.00",P022,Lucy Rimberia,Z012,Coast,Mombasa,Diani,,Back Order Allowed,payables@baobab-beach-resort.com,Open Item,,P000619188N,MONTHLY,
False,CUST101132,Avenue Healthcare Ltd - Mombasa,KPHEALTH,KE,,KES,60DS,Active,24277,Kim-Fay Professional,,Coast,CUST100091,AVENUEHEAL,Avenue Health,Mercy Nyagano,12A,Mombasa,"2,000,000.00",P022,Lucy Rimberia,Z012,Coast,,,,Back Order Allowed,,Open Item,,P051111917E,MONTHLY,
